Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"South Central, Greater Third Ward",29.72,-95.38,Michaels,29.7398241754355,-95.50261214375496,Arts & Crafts Store
"South Central, Greater Third Ward",29.72,-95.38,CVS pharmacy,29.694490276123894,-95.41501915347386,Pharmacy
"South Central, Greater Third Ward",29.72,-95.38,Walgreens,29.803672324094446,-95.39989292621613,Pharmacy
"South Central, Greater Third Ward",29.72,-95.38,Super H Mart,29.79232357986547,-95.52111143558255,Supermarket
"South Central, Greater Third Ward",29.72,-95.38,Legacy Pharmacy,29.74495533351506,-95.39403541023603,Pharmacy
"South Central, Greater Third Ward",29.72,-95.38,99 Ranch Market,29.785290749203405,-95.52282601930271,Food & Drink Shop
"South Central, Greater Third Ward",29.72,-95.38,CVS pharmacy,29.74058424862417,-95.45759534402666,Pharmacy
"South Central, Greater Third Ward",29.72,-95.38,Buffalo Heights H-E-B,29.769018225991914,-95.39657534418029,Grocery Store
"South Central, Greater Third Ward",29.72,-95.38,The UPS Store,29.802465623626425,-95.40543638546296,Shipping Store
"South Central, Greater Third Ward",29.72,-95.38,Kroger,29.6694668,-95.4636655,Supermarket
"South Central, Greater Third Ward",29.72,-95.38,Whole Foods Market 365,29.81367916321041,-95.39832836374156,Grocery Store
"South Central, Greater Third Ward",29.72,-95.38,Michaels,29.72311121003342,-95.44004521413626,Arts & Crafts Store
"South Central, Greater Third Ward",29.72,-95.38,Walgreens,29.7144789,-95.295355,Pharmacy
"South Central, Greater Third Ward",29.72,-95.38,Kroger,29.5825474,-95.3898638,Supermarket
"South Central, Greater Third Ward",29.72,-95.38,Walmart Supercenter,29.72310341009565,-95.46533072207033,Big Box Store
"South Central, Greater Third Ward",29.72,-95.38,FedEx Office Print & Ship Center,29.7384521,-95.4747551,Shipping Store
"South Central, Greater Third Ward",29.72,-95.38,Dollar Tree,29.73959927383527,-95.50300075500193,Discount Store
"South Central, Greater Third Ward",29.72,-95.38,Corner Store,29.749525,-95.497118,Convenience Store
"South Central, Greater Third Ward",29.72,-95.38,Target,29.686719006040402,-95.462403432708,Big Box Store
"South Central, Greater Third Ward",29.72,-95.38,JCPenney,29.6869047,-95.4632169,Department Store
"South Central, Greater Third Ward",29.72,-95.38,Kroger,29.7961848,-95.4857755,Supermarket
"South Central, Greater Third Ward",29.72,-95.38,Walgreens,29.7259643,-95.4283708,Pharmacy
"South Central, Greater Third Ward",29.72,-95.38,99 Cents Only Stores,29.681642999999998,-95.439135,Discount Store
"South Central, Greater Third Ward",29.72,-95.38,Walgreens,29.579937329663395,-95.39913117885595,Pharmacy
West University Place,29.72,-95.42,H-E-B,29.7267244,-95.4271793,Grocery Store
West University Place,29.72,-95.42,Trader Joe's,29.739137321386455,-95.41136096166395,Grocery Store
West University Place,29.72,-95.42,H-E-B,29.7379131,-95.4026184,Grocery Store
West University Place,29.72,-95.42,Kirbside Bar,29.73915182491743,-95.41818404559953,Grocery Store
West University Place,29.72,-95.42,Whole Foods Market,29.70683332400925,-95.44169206646067,Grocery Store
West University Place,29.72,-95.42,Central Market,29.7410098,-95.44379,Gourmet Shop
West University Place,29.72,-95.42,Costco,29.733971115841793,-95.43964074339954,Warehouse Store
West University Place,29.72,-95.42,Total Wine & More,29.7053679,-95.4198345,Wine Shop
West University Place,29.72,-95.42,River Oaks District,29.74278708403033,-95.453509579883,Shopping Mall
West University Place,29.72,-95.42,Highland Village,29.7416493273977,-95.44676971193074,Shopping Mall
West University Place,29.72,-95.42,Target,29.692844991400705,-95.41843855877896,Big Box Store
West University Place,29.72,-95.42,PetSmart,29.739527,-95.411243,Pet Store
West University Place,29.72,-95.42,"Spec's Wines, Spirits & Finer Foods",29.744247888820528,-95.39222463224766,Liquor Store
West University Place,29.72,-95.42,"Spec's Wines, Spirits & Finer Foods",29.7227454885471,-95.4401333159328,Liquor Store
West University Place,29.72,-95.42,Kroger,29.7274415,-95.4305636,Supermarket
West University Place,29.72,-95.42,"Spec's Wines, Spirits & Finer Foods",29.748694497268623,-95.37694865555139,Liquor Store
West University Place,29.72,-95.42,Whole Foods Market,29.75799411457671,-95.39764273104588,Grocery Store
West University Place,29.72,-95.42,The Galleria,29.7368358,-95.4636925,Shopping Mall
West University Place,29.72,-95.42,D & Q - The Beer Station,29.734773715943625,-95.38910639446627,Beer Store
West University Place,29.72,-95.42,Whole Foods Market,29.749479791687545,-95.46163506664445,Grocery Store
West University Place,29.72,-95.42,The Container Store,29.741415225598274,-95.46005247032731,Furniture / Home Store
West University Place,29.72,-95.42,Total Wine & More,29.751325699382097,-95.46231890674585,Wine Shop
West University Place,29.72,-95.42,Academy Sports + Outdoors,29.7323123,-95.4157543,Sporting Goods Shop
West University Place,29.72,-95.42,Smoothie King,29.744462,-95.390984,Smoothie Shop
West University Place,29.72,-95.42,Sprouts Farmers Market,29.7746374,-95.4002306,Grocery Store
West University Place,29.72,-95.42,Micro Center,29.724975553127997,-95.46689928963602,Electronics Store
West University Place,29.72,-95.42,H-E-B,29.7479856,-95.4850284,Grocery Store
West University Place,29.72,-95.42,Phoenicia Specialty Foods,29.754502385638137,-95.3617598578482,Market
West University Place,29.72,-95.42,Target,29.74507658164775,-95.45362958238226,Big Box Store
West University Place,29.72,-95.42,"Spec's Wines, Spirits & Finer Foods",29.732484758031248,-95.46428225016463,Liquor Store
West University Place,29.72,-95.42,Walgreens,29.7409721,-95.4677254,Pharmacy
West University Place,29.72,-95.42,HEB MacGregor Market,29.713732,-95.377456,Grocery Store
West University Place,29.72,-95.42,Chocolat zeina,29.738490850482208,-95.49033461045305,Chocolate Shop
West University Place,29.72,-95.42,Walgreens,29.7410742,-95.4406324,Pharmacy
West University Place,29.72,-95.42,Premium Draught,29.785078174746292,-95.38786487992098,Beer Store
West University Place,29.72,-95.42,Stogies,29.738751095122883,-95.48979045703787,Smoke Shop
West University Place,29.72,-95.42,Pepper Twins,29.75267404,-95.40339739,Health Food Store
West University Place,29.72,-95.42,Whole Foods Market,29.744379,-95.381412,Grocery Store
West University Place,29.72,-95.42,Bedrock City Comic Co.,29.738429130167564,-95.49966111103411,Comic Shop
West University Place,29.72,-95.42,Meyerland Plaza,29.68781133559464,-95.46093611001596,Shopping Mall
West University Place,29.72,-95.42,Buchanan's Native Plants,29.791149286134544,-95.39176072335081,Flower Shop
West University Place,29.72,-95.42,Kroger,29.695869,-95.415516,Supermarket
West University Place,29.72,-95.42,Smoothie King,29.775785,-95.382698,Smoothie Shop
West University Place,29.72,-95.42,Rice Epicurean,29.746557109400666,-95.48589879169144,Fruit & Vegetable Store
West University Place,29.72,-95.42,"Spec's Wines, Spirits & Finer Foods",29.738083222098417,-95.51041953766054,Liquor Store
West University Place,29.72,-95.42,Trader Joe's,29.75262739583288,-95.50144920293054,Grocery Store
West University Place,29.72,-95.42,Fiesta Mart,29.690640703345146,-95.41476688911051,Grocery Store
West University Place,29.72,-95.42,Whole Foods Market,29.752211956945917,-95.5002600692758,Grocery Store
West University Place,29.72,-95.42,The Vitamin Shoppe,29.7371869,-95.5012751,Supplement Shop
West University Place,29.72,-95.42,Walgreens,29.750449730198486,-95.49663081765169,Pharmacy
West University Place,29.72,-95.42,Texas Mattress Makers,29.752096010409602,-95.3237248121643,Mattress Store
West University Place,29.72,-95.42,"Spec's Wines, Spirits & Finer Foods",29.78516934659421,-95.49411949289518,Liquor Store
West University Place,29.72,-95.42,PetSmart,29.689347,-95.4135854,Pet Store
West University Place,29.72,-95.42,Randalls,29.7488787,-95.4658379,Supermarket
West University Place,29.72,-95.42,Macy's,29.737893463506403,-95.46436099175105,Department Store
West University Place,29.72,-95.42,Kroger,29.7482323,-95.500197,Supermarket
West University Place,29.72,-95.42,H-E-B,29.7076528,-95.4698099,Grocery Store
West University Place,29.72,-95.42,The Heights H-E-B,29.8070977,-95.4092752,Grocery Store
West University Place,29.72,-95.42,Sam's Club,29.72419938926226,-95.47079795175348,Warehouse Store
West University Place,29.72,-95.42,Walgreens,29.7232028,-95.3793189,Pharmacy
West University Place,29.72,-95.42,H-E-B,29.6886245,-95.4642329,Grocery Store
West University Place,29.72,-95.42,Target,29.735120688291364,-95.5174901003278,Big Box Store
West University Place,29.72,-95.42,Michaels,29.7398241754355,-95.50261214375496,Arts & Crafts Store
West University Place,29.72,-95.42,Al-Ameen Halal Meat,29.685192954261364,-95.39125016208939,Grocery Store
West University Place,29.72,-95.42,Target,29.77467685280716,-95.38498275102646,Big Box Store
West University Place,29.72,-95.42,PETCO,29.746612383543432,-95.41084381511897,Pet Store
West University Place,29.72,-95.42,CVS pharmacy,29.74058424862417,-95.45759534402666,Pharmacy
West University Place,29.72,-95.42,Super H Mart,29.79232357986547,-95.52111143558255,Supermarket
West University Place,29.72,-95.42,99 Ranch Market,29.785290749203405,-95.52282601930271,Food & Drink Shop
West University Place,29.72,-95.42,Kroger,29.7736237,-95.3899761,Supermarket
West University Place,29.72,-95.42,Costco,29.78785797483925,-95.52988734348452,Warehouse Store
West University Place,29.72,-95.42,Kroger,29.754123111789752,-95.40543706747485,Supermarket
West University Place,29.72,-95.42,H-E-B,29.7874794,-95.5320694,Grocery Store
West University Place,29.72,-95.42,Michaels,29.72311121003342,-95.44004521413626,Arts & Crafts Store
West University Place,29.72,-95.42,H Mart,29.70615440149667,-95.55390669781087,Supermarket
West University Place,29.72,-95.42,Walmart Supercenter,29.72310341009565,-95.46533072207033,Big Box Store
West University Place,29.72,-95.42,Kroger,29.6694668,-95.4636655,Supermarket
West University Place,29.72,-95.42,Randalls,29.7488304,-95.3747111,Supermarket
West University Place,29.72,-95.42,Academy Sports + Outdoors,29.7873171,-95.536337,Sporting Goods Shop
West University Place,29.72,-95.42,CityCentre,29.779789972526707,-95.55975063844612,Shopping Mall
West University Place,29.72,-95.42,Corner Store,29.749525,-95.497118,Convenience Store
West University Place,29.72,-95.42,Walgreens,29.742854063730295,-95.39039120078087,Pharmacy
West University Place,29.72,-95.42,Memorial City Mall,29.781108986953505,-95.54020966983371,Shopping Mall
West University Place,29.72,-95.42,Target,29.686719006040402,-95.462403432708,Big Box Store
West University Place,29.72,-95.42,Walgreens,29.7259643,-95.4283708,Pharmacy
West University Place,29.72,-95.42,Whole Foods Market,29.735312616116317,-95.57039122357129,Grocery Store
West University Place,29.72,-95.42,Town & Country Village,29.77533046,-95.5602272,Shopping Mall
West University Place,29.72,-95.42,CVS pharmacy,29.75152990058736,-95.37637780741177,Pharmacy
West University Place,29.72,-95.42,JCPenney,29.6869047,-95.4632169,Department Store
West University Place,29.72,-95.42,Total Wine & More,29.7668615,-95.5514798,Wine Shop
West University Place,29.72,-95.42,CVS pharmacy,29.731906765111187,-95.46727565014902,Pharmacy
West University Place,29.72,-95.42,Walgreens,29.803672324094446,-95.39989292621613,Pharmacy
West University Place,29.72,-95.42,The UPS Store,29.802465623626425,-95.40543638546296,Shipping Store
West University Place,29.72,-95.42,Trader Joe's,29.73545763509632,-95.5825621347282,Grocery Store
West University Place,29.72,-95.42,Kroger,29.7961848,-95.4857755,Supermarket
West University Place,29.72,-95.42,Joe V's Smart Shop,29.655176,-95.513204,Grocery Store
West University Place,29.72,-95.42,Macy's,29.781,-95.54,Department Store
West University Place,29.72,-95.42,Buffalo Heights H-E-B,29.769018225991914,-95.39657534418029,Grocery Store
West University Place,29.72,-95.42,CVS pharmacy,29.733914464313486,-95.39135798975319,Pharmacy
West University Place,29.72,-95.42,Kroger,29.7429498,-95.3920988,Supermarket
"Montrose, Hyde Park",29.74,-95.39,"Spec's Wines, Spirits & Finer Foods",29.748694497268623,-95.37694865555139,Liquor Store
"Montrose, Hyde Park",29.74,-95.39,"Spec's Wines, Spirits & Finer Foods",29.744247888820528,-95.39222463224766,Liquor Store
"Montrose, Hyde Park",29.74,-95.39,H-E-B,29.7379131,-95.4026184,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Trader Joe's,29.739137321386455,-95.41136096166395,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Whole Foods Market,29.75799411457671,-95.39764273104588,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,D & Q - The Beer Station,29.734773715943625,-95.38910639446627,Beer Store
"Montrose, Hyde Park",29.74,-95.39,Smoothie King,29.744462,-95.390984,Smoothie Shop
"Montrose, Hyde Park",29.74,-95.39,Kirbside Bar,29.73915182491743,-95.41818404559953,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Phoenicia Specialty Foods,29.754502385638137,-95.3617598578482,Market
"Montrose, Hyde Park",29.74,-95.39,Sprouts Farmers Market,29.7746374,-95.4002306,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,PetSmart,29.739527,-95.411243,Pet Store
"Montrose, Hyde Park",29.74,-95.39,Whole Foods Market,29.744379,-95.381412,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,H-E-B,29.7267244,-95.4271793,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Premium Draught,29.785078174746292,-95.38786487992098,Beer Store
"Montrose, Hyde Park",29.74,-95.39,Central Market,29.7410098,-95.44379,Gourmet Shop
"Montrose, Hyde Park",29.74,-95.39,Buchanan's Native Plants,29.791149286134544,-95.39176072335081,Flower Shop
"Montrose, Hyde Park",29.74,-95.39,Pepper Twins,29.75267404,-95.40339739,Health Food Store
"Montrose, Hyde Park",29.74,-95.39,Costco,29.733971115841793,-95.43964074339954,Warehouse Store
"Montrose, Hyde Park",29.74,-95.39,Highland Village,29.7416493273977,-95.44676971193074,Shopping Mall
"Montrose, Hyde Park",29.74,-95.39,Rice Village,29.715884923510725,-95.41690263076377,Shopping Mall
"Montrose, Hyde Park",29.74,-95.39,Smoothie King,29.775785,-95.382698,Smoothie Shop
"Montrose, Hyde Park",29.74,-95.39,River Oaks District,29.74278708403033,-95.453509579883,Shopping Mall
"Montrose, Hyde Park",29.74,-95.39,HEB MacGregor Market,29.713732,-95.377456,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Whole Foods Market,29.70683332400925,-95.44169206646067,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Total Wine & More,29.7053679,-95.4198345,Wine Shop
"Montrose, Hyde Park",29.74,-95.39,Academy Sports + Outdoors,29.7323123,-95.4157543,Sporting Goods Shop
"Montrose, Hyde Park",29.74,-95.39,Texas Mattress Makers,29.752096010409602,-95.3237248121643,Mattress Store
"Montrose, Hyde Park",29.74,-95.39,Whole Foods Market,29.749479791687545,-95.46163506664445,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Target,29.692844991400705,-95.41843855877896,Big Box Store
"Montrose, Hyde Park",29.74,-95.39,Total Wine & More,29.751325699382097,-95.46231890674585,Wine Shop
"Montrose, Hyde Park",29.74,-95.39,Kroger,29.7274415,-95.4305636,Supermarket
"Montrose, Hyde Park",29.74,-95.39,The Container Store,29.741415225598274,-95.46005247032731,Furniture / Home Store
"Montrose, Hyde Park",29.74,-95.39,The Galleria,29.7368358,-95.4636925,Shopping Mall
"Montrose, Hyde Park",29.74,-95.39,"Spec's Wines, Spirits & Finer Foods",29.7227454885471,-95.4401333159328,Liquor Store
"Montrose, Hyde Park",29.74,-95.39,The Heights H-E-B,29.8070977,-95.4092752,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,H-E-B,29.7479856,-95.4850284,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Target,29.74507658164775,-95.45362958238226,Big Box Store
"Montrose, Hyde Park",29.74,-95.39,Target,29.77467685280716,-95.38498275102646,Big Box Store
"Montrose, Hyde Park",29.74,-95.39,Walgreens,29.7410742,-95.4406324,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,Walgreens,29.7232028,-95.3793189,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,Walgreens,29.7409721,-95.4677254,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,Micro Center,29.724975553127997,-95.46689928963602,Electronics Store
"Montrose, Hyde Park",29.74,-95.39,Chocolat zeina,29.738490850482208,-95.49033461045305,Chocolate Shop
"Montrose, Hyde Park",29.74,-95.39,"Spec's Wines, Spirits & Finer Foods",29.732484758031248,-95.46428225016463,Liquor Store
"Montrose, Hyde Park",29.74,-95.39,Stogies,29.738751095122883,-95.48979045703787,Smoke Shop
"Montrose, Hyde Park",29.74,-95.39,Kroger,29.7736237,-95.3899761,Supermarket
"Montrose, Hyde Park",29.74,-95.39,PetSmart,29.7239084,-95.4593838,Pet Store
"Montrose, Hyde Park",29.74,-95.39,CVS pharmacy,29.729950011163236,-95.41909864816579,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,Randalls,29.7488304,-95.3747111,Supermarket
"Montrose, Hyde Park",29.74,-95.39,Bedrock City Comic Co.,29.738429130167564,-95.49966111103411,Comic Shop
"Montrose, Hyde Park",29.74,-95.39,Kroger,29.695869,-95.415516,Supermarket
"Montrose, Hyde Park",29.74,-95.39,Kroger,29.754123111789752,-95.40543706747485,Supermarket
"Montrose, Hyde Park",29.74,-95.39,Rice Epicurean,29.746557109400666,-95.48589879169144,Fruit & Vegetable Store
"Montrose, Hyde Park",29.74,-95.39,Walgreens,29.742854063730295,-95.39039120078087,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,PETCO,29.746612383543432,-95.41084381511897,Pet Store
"Montrose, Hyde Park",29.74,-95.39,"Spec's Wines, Spirits & Finer Foods",29.78516934659421,-95.49411949289518,Liquor Store
"Montrose, Hyde Park",29.74,-95.39,Trader Joe's,29.75262739583288,-95.50144920293054,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Meyerland Plaza,29.68781133559464,-95.46093611001596,Shopping Mall
"Montrose, Hyde Park",29.74,-95.39,"Spec's Wines, Spirits & Finer Foods",29.738083222098417,-95.51041953766054,Liquor Store
"Montrose, Hyde Park",29.74,-95.39,CVS pharmacy,29.75152990058736,-95.37637780741177,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,Whole Foods Market,29.752211956945917,-95.5002600692758,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Fiesta Mart,29.690640703345146,-95.41476688911051,Grocery Store
"Montrose, Hyde Park",29.74,-95.39,Walgreens,29.750449730198486,-95.49663081765169,Pharmacy
"Montrose, Hyde Park",29.74,-95.39,Randalls,29.7488787,-95.4658379,Supermarket
"Montrose, Hyde Park",29.74,-95.39,The Vitamin Shoppe,29.7371869,-95.5012751,Supplement Shop
"Montrose, Hyde Park",29.74,-95.39,PetSmart,29.689347,-95.4135854,Pet Store
"Montrose, Hyde Park",29.74,-95.39,Kroger,29.7429498,-95.3920988,Supermarket
"Montrose, Hyde Park",29.74,-95.39,Kroger,29.7482323,-95.500197,Supermarket
